	MAG5	MAG10	MAG16	MAG18	MAG21	MAG24	MAG27	MAG31	MAG34	MAG40	MAG41	MAG42	MAG48	MAG62	MAG66	MAG73	MAG88	MAG97	MAG121	MAG123	MAG144B	MAG145	MAG146	MAG148B	MAG154	MAG157	MAG158B	MAG169	MAG176B	MAG177	MAG182	MAG183	MAG184	MAG191	MAG192D	MAG199	MAG200	MAG201	MAG204	MAG215	MAG220	MAG221	MAG225	MAG230	MAG242	MAG243A	MAG245	MAG248	MAG258	MAG259	MAG278	MAG282	MAG286	MAG313	MAG320	MAG322	MAG325	MAG342	MAG358	MAG373	MAG384	MAG386	MAG406	MAG417	MAG420	MAG513	MAG514	MAG523	MAG530	MAG533	MAG539	MAG540	MAG701B	MAG714A	MAG722B	MAG726B	MAG726A	MAG733A	MAG739A	MAG746B	MAG746A	MAG748A	MAG749C	MAG749B	MAG755A	MAG761A
M_859B_S108	0.000640069	0.000788204	0.000676407	8.47E-05	0.00101838	0.000980321	0	0.000991165	0.000681068	0.000644897	0.000438586	0.000876156	0.000541109	0.000552229	0.00094483	0.00153931	0.000753801	0.000529181	0.000208904	0.000698806	0.000769456	0.000432885	0.000662125	0.000248337	0.000974958	0.000333941	0.000590689	0.000917172	0.000629774	0.000459741	0.000969143	0.000542199	0.000676047	0.000550916	0.000844597	0.000525117	0.00105209	0.00064672	0.000921277	0.000466468	0.000105305	0.000300361	0.000833661	0.000980602	0.000424788	0.00108047	0.000622214	0.000619799	0.000661853	0.000658954	0.000636231	0.000729506	0.000639173	0.0010836	0.000635977	0.000133755	0.00034933	0.000906795	0.00038661	0.000476368	0.000746157	0.00067242	0.000508681	8.32E-05	0.000436949	0.000991523	0.00101611	0.00161756	0.000785285	0.000444654	0.000643443	0.000845039	0.000687091	0.000441277	0.000389157	0.000488588	0.000470055	0.00071093	0.000732243	0.00103501	0.000656477	0.000728841	0.000583255	0.000553279	0.00045323	0.000583729
M_859C_S49	0.000640474	0.000408587	0.000672894	0.000253582	0.000872556	0.000603365	6.56E-05	0.000461168	0.000602687	0.000413895	0.000423101	0.000907584	0.000774461	0.000710495	0.000673029	0.000832088	0.000694233	0.000666844	0.000289005	0.000694639	0.000602293	0.000574611	0.000484711	0.000399885	0.00048256	0.000757172	0.000607008	0.0010269	0.000502766	0.000547377	0.00082629	0.000498632	0.000569533	0.000614237	0.00038658	0.000776818	0.000708429	0.000815093	0.000383995	0.000363218	0.00029992	0.000468366	0.000498783	0.00050771	0.000671178	0.000963279	0.000703657	0.000394945	0.000743337	0.000695583	0.00060278	0.000927743	0.000629677	0.000731277	0.000570844	0.000401632	0.000380397	0.000682015	0.000568906	0.00049147	0.00157188	0.000745636	0.000743867	0.000140623	0.000570982	0.000708747	0.000527289	0.000785434	0.00154143	0.00104007	0.000729464	0.000695198	0.000475865	0.000832986	0.000617502	0.000433539	0.000481077	0.000743683	0.000615947	0.000657043	0.000793831	0.000814159	0.000609997	0.000697415	0.000455773	0.000483094
M_859D_S139	0.000419532	0.000505462	0.000378564	0.000139666	0.000401039	0.000373742	0	0.000294543	0.000585083	0.000468438	0.000352683	0.000614233	0.000387613	0.000421413	0.0004781	0.00109408	0.000537036	0.000543261	0.000239467	0.000524373	0.000493009	0.000500314	0.000485928	0.000326294	0.000703321	0.00041736	0.000531691	0.000627805	0.000279958	0.000337447	0.000726787	0.000225146	0.000546894	0.000529875	0.000328069	0.000396648	0.000787894	0.000674552	0.000699658	0.000312488	0.000178741	0.000258145	0.000619198	0.000422585	0.000328704	0.000723337	0.00056396	0.000277751	0.000466018	0.000495278	0.000623072	0.000678074	0.000526197	0.000541803	0.000535194	0.000272533	0.000240594	0.000472318	0.000403501	0.000290469	0.000555916	0.000549094	0.000529716	0.000100865	0.000315537	0.000313913	0.000373246	0.00101943	0.000507437	0.000603883	0.000570941	0.000547847	0.00023952	0.000301259	0.000411431	0.000268749	0.000362934	0.000526113	0.000269717	0.000487919	0.000485816	0.000501334	0.000611766	0.000250698	0.000497104	0.0002953
M_860A_S51	0.000773892	0.000410056	0.000487772	0.000253849	0.000771345	0.000507666	0	0.000417987	0.000697747	0.00037845	0.000548093	0.00104001	0.000590097	0.000702007	0.000484522	0.000823732	0.00092938	0.000705304	0.000244666	0.00052076	0.000662064	0.000423845	0.000505665	0.000471053	0.000796157	0.000669031	0.000481849	0.000741802	0.000686305	0.000411611	0.000485896	0.000472301	0.000499503	0.000689547	0.000638839	0.000540743	0.000484745	0.000970921	0.000641989	0.000389538	0.000195006	0.000301578	0.000567734	0.000480196	0.000483914	0.000910197	0.000728253	0.000460436	0.000964108	0.000883178	0.000464572	0.00070293	0.000323065	0.000619416	0.000859444	0.000508306	0.000629372	0.000653731	0.000500487	0.000783479	0.000538572	0.000749573	0.000493961	0.000103926	0.0011545	0.000988912	0.000894693	0.000795726	0.000474515	0.000792321	0.000396354	0.000591403	0.000520315	0.000692962	0.000601709	0.000618489	0.000745495	0.000499662	0.000825176	0.00051373	0.000613212	0.000551656	0.000720551	0.000557033	0.000639782	0.000743479
M_860B_S119	0.00163159	0.000617804	0.000872436	0.000529753	0.00161032	0.00105691	0	0.00114658	0.00144744	0.000893174	0.00164085	0.00222075	0.00136642	0.00130438	0.000840829	0.00269127	0.00172193	0.00153078	0	0.00120954	0.00156675	0.00109047	0.000984479	0.000653426	0.00106373	0.00111244	0.0012755	0.00148361	0.00107233	0.00103629	0.00110672	0.000846603	0.00114595	0.0015695	0.00138663	0.00127397	0.000986182	0.00236076	0.000873178	0.00092169	0.000395358	0.00029016	0.00108272	0.00168375	0.000801175	0.00168365	0.001326	0.000761466	0.00142749	0.00118174	0.0010655	0.0010963	0.000764995	0.00150251	0.00185585	0.000801346	0.000931314	0.00135444	0.00101229	0.00171451	0.000286247	0.00148524	0.00116249	0.00026465	0.00185528	0.00184488	0.00184069	0.00269236	0.000343335	0.00192777	0.000729413	0.00177478	0.00102223	0.00144203	0.00105142	0.00174417	0.00151923	0.00107419	0.00114467	0.00133083	0.00142123	0.00178415	0.00143586	0.000884102	0.00137311	0.00125163
M_860C_S60	0.000518034	0.00045016	0.000447329	0.000284998	0.000758545	0.000552995	0	0.000302079	0.000931126	0.000460947	0.000508753	0.00119451	0.000584844	0.00078907	0.000501376	0.000867684	0.00104695	0.000786968	0.000315967	0.000753647	0.000568312	0.000674726	0.000462104	0.000414843	0.000530724	0.00054567	0.000770929	0.000768517	0.000922384	0.000482709	0.000529197	0.000502292	0.000633103	0.000783537	0.000473018	0.000653204	0.000508669	0.00118383	0.000469424	0.000414586	0.000212358	0.000324768	0.00065085	0.000448669	0.000481813	0.000858607	0.000747051	0.000304603	0.000755331	0.000553868	0.000477337	0.000775431	0.000546555	0.000646127	0.000910712	0.000472638	0.000461606	0.000680208	0.000627166	0.000761083	0.000868224	0.000671501	0.000515625	0.000234305	0.00089943	0.000900578	0.000893167	0.000800679	0.000835103	0.00090661	0.000451542	0.000822373	0.000592111	0.000747869	0.00059474	0.000566054	0.00076596	0.000495914	0.000547904	0.000420189	0.000591624	0.00058808	0.000708841	0.000550221	0.000525115	0.000691744
M_860E_S32	0.000469744	0.00030765	0.00041723	0.00026415	0.000598931	0.000455139	0	0.000449324	0.000678397	0.000352339	0.000500204	0.00102355	0.00056035	0.000700058	0.000564823	0.000601731	0.000859596	0.000691333	0.000201088	0.000562199	0.000637556	0.000524318	0.000475404	0.000356917	0.000639625	0.000523347	0.000522001	0.000773083	0.000567824	0.000469398	0.00047569	0.000441806	0.000514332	0.000668799	0.00055566	0.00053768	0.000585071	0.00109908	0.000385468	0.00041463	0.000157924	0.000316464	0.00061678	0.000479166	0.000346578	0.000867239	0.000588348	0.000425429	0.000872777	0.0005955	0.000534186	0.000710445	0.000415497	0.000737371	0.000823887	0.000414428	0.000488393	0.000757336	0.000388104	0.000731963	0.000666551	0.000774423	0.000519555	0.000245615	0.00089838	0.00085275	0.000879769	0.000593233	0.000683168	0.000860805	0.000424407	0.000555996	0.000469797	0.000674039	0.000510686	0.000530937	0.000671029	0.00054343	0.000564474	0.000495543	0.000567121	0.000527985	0.000676047	0.000525864	0.000605865	0.00072417
M_869B_S27	0.00116093	0.000667131	0.000801934	0.000186561	0.0012784	0.00105503	0	0.000549178	0.00126739	0.000517055	0.00113347	0.00160465	0.00118789	0.000611621	0.000972571	0.00223099	0.00119895	0.00117428	0.000329925	0.0012229	0.000863107	0.000894566	0.000769259	0.00028394	0.000757775	0.000646786	0.0009298	0.00113054	0.000723897	0.000673421	0.00201232	0.000368969	0.000608973	0.000902313	0.000751607	0.000588272	0.00214755	0.00155891	0.00132448	0.000789114	0.000232696	0.000379337	0.00108829	0.000647911	0.000627615	0.00143662	0.00109233	0.000621996	0.00063887	0.000828777	0.00121653	0.000978267	0.00109953	0.00118761	0.0004384	0.000213184	0.000520706	0.000947063	0.000992771	0.000381508	0.00180562	0.00126922	0.000706434	0.000187996	0.000448771	0.000412505	0.000622703	0.00214221	0.00177871	0.000429264	0.000617614	0.000890245	0.000329378	0.000784904	0.00039426	0.00036656	0.000677943	0.0014006	0.000412521	0.000682634	0.000804707	0.000884713	0.000814394	0.000396217	0.00121049	0.000377965
M_869C_S70	0.000714134	0.000778434	0.000800288	0.000324454	0.000633351	0.000664194	0	0.000866569	0.000351728	0.000741041	0.000431278	0.000605021	0.000742696	0.000831029	0.000911223	0.00170228	0.000752496	0.00103554	0.000189337	0.00117478	0.00077899	0.000694929	0.000566182	0.000310398	0.000615466	0.000462774	0.00103977	0.000952253	0.000811399	0.000818971	0.00136946	0.000624334	0.000709094	0.000945965	0.000837753	0.00067472	0.0014349	0.000486335	0.00107278	0.000456502	0.000471618	0.000239483	0.000952143	0.000984694	0.000474785	0.00118627	0.000772277	0.000594782	0.000831882	0.00112983	0.00131705	0.00113515	0.000693389	0.00113236	0.000483856	0.00032304	0.000803467	0.0010984	0.000767269	0.000432627	0.000744625	0.00124161	0.00100307	0.000140515	0.000760258	0.00111724	0.000420756	0.00156064	0.000699515	0.000987583	0.000977085	0.0013008	0.000826326	0.000465896	0.000714603	0.000703945	0.000526208	0.00131105	0.000555605	0.000928524	0.000626089	0.000957415	0.00064767	0.000647226	0.000558615	0.000588587
M_869D_S150	0.000484275	0.000438137	0.000340162	1.99E-05	0.000541356	0.000447677	0	0.000375346	0.000367538	0.000353503	0.000435275	0.00057969	0.000687945	0.00034591	0.00071648	0.000712717	0.000425825	0.000625315	0.000141134	0.000738636	0.000524434	0.000654256	0.000434477	0.000207874	0.000539356	0.000204201	0.000507506	0.00107383	0.000376427	0.000324992	0.00053663	0.000262477	0.000675538	0.000549203	0.000666085	0.000555182	0.000704038	0.000552449	0.000669935	0.000404213	0	0.0002558	0.000652768	0.000778557	0.000441845	0.000829081	0.000616374	0.000419457	0.000329642	0.000633894	0.000781518	0.000820741	0.000635413	0.000874041	0.000246489	0.000156752	0.000190826	0.000850672	0.000552773	0.000239497	0.0016138	0.000610604	0.000584717	6.86E-05	0.000322501	0.00025401	0.000217741	0.000818054	0.00163365	0.000441107	0.000549397	0.00090756	0.000217419	0.000326774	0.000391083	0.000347771	0.000258231	0.000545941	0.000242688	0.000701101	0.000456267	0.000528976	0.000646975	0.000363001	0.000700911	0.000288088
M_869E_S114	0.00115983	0.000731361	0.000441414	0.00011766	0.000671795	0.000763865	0	0.000551208	0.00108597	0.000838658	0.000576836	0.00113819	0.000964825	0.000549681	0.00122183	0.00101019	0.00108636	0.000689705	0.000219735	0.00120394	0.000873631	0.000791112	0.000502686	0.00030531	0.000780604	0.000406176	0.000672689	0.0010788	0.000645134	0.000457437	0.000656822	0.000538881	0.000840098	0.000659865	0.000806668	0.000504179	0.000600994	0.00136283	0.000844562	0.000495871	3.02E-05	0.000280591	0.000900433	0.000922364	0.000937411	0.00118897	0.000801423	0.000827933	0.000826208	0.00120936	0.000626505	0.000746751	0.000557196	0.00120418	0.000632626	0.000328006	0.000495713	0.000918936	0.000753739	0.000496857	0.000644922	0.000991477	0.000685001	9.29E-05	0.00093995	0.00107348	0.0014156	0.00089716	0.000623813	0.00160591	0.000757579	0.00114002	0.000365011	0.000523606	0.000404786	0.000594487	0.000538608	0.000600336	0.000667249	0.000713929	0.000995229	0.000679393	0.00069907	0.00038204	0.000956036	0.000671048
M_883A_S219	0.000517419	0.000368196	0.000385803	0.000185362	0.000477951	0.000419184	9.13E-05	0.000447294	0.000607253	0.000563659	0.000640542	0.000891929	0.000788033	0.000424611	0.000569124	0.000750332	0.000626322	0.000504956	0.000417736	0.000833135	0.00060085	0.000705515	0.000641595	0.000511018	0.000879094	0.000323466	0.000686692	0.000757286	0.000498957	0.000447205	0.000720582	0.000383973	0.000556352	0.000518241	0.000488988	0.000369105	0.000639959	0.000927179	0.000671841	0.000477405	0.000313278	0.000518492	0.000719751	0.000442343	0.000423819	0.000885036	0.000578982	0.000540474	0.00053432	0.000543615	0.000683742	0.000615447	0.000550146	0.000657908	0.00050784	0.000498977	0.000377933	0.000758531	0.000580411	0.000304837	0.00149043	0.000848558	0.000748123	0.000158799	0.000388138	0.000875445	0.000315994	0.000785463	0.00146531	0.000773544	0.000551406	0.000894359	0.000268656	0.000338033	0.000365063	0.000286461	0.000372845	0.00058608	0.000259817	0.000601962	0.000589537	0.000554152	0.000548416	0.00040645	0.000557763	0.000276804
M_883B_S37	0.000856878	0.00070151	0.000621808	0.000374288	0.000732305	0.000989481	0	0.000518147	0.00072799	0.0008584	0.000853568	0.00128122	0.00098624	0.000691451	0.000922117	0.000966407	0.000925456	0.000786169	0.000381834	0.000876781	0.000935719	0.000831332	0.00065767	0.000598997	0.000598488	0.000344129	0.000739006	0.00115224	0.00069929	0.000710603	0.000880632	0.000279266	0.000594003	0.000880409	0.000488948	0.000531778	0.000884752	0.00124373	0.000556605	0.000517785	0.000399193	0.000507843	0.000935507	0.000575206	0.000522936	0.00129785	0.00101232	0.00049282	0.00055848	0.000849056	0.00122982	0.000836163	0.000631613	0.000912664	0.000423394	0.000390793	0.000380561	0.00110097	0.000822858	0.000391736	0.00116288	0.000783751	0.00112973	0.000206274	0.000427315	0.000912764	0.000522816	0.000973082	0.00119552	0.000380537	0.000691242	0.000949041	0.000310887	0.000619064	0.000552911	0.000367661	0.000421379	0.000770558	0.000302509	0.000657103	0.000776844	0.000598725	0.000719035	0.000636291	0.000521124	0.00030746
M_883D_S162	0.000674382	0.000511701	0.000547524	0.000189995	0.000554633	0.000673537	0	0.000463808	0.000556211	0.000373875	0.000432499	0.000893332	0.000705703	0.000601649	0.000643434	0.000689074	0.000617229	0.000587947	0.00049848	0.000759927	0.000594183	0.000467509	0.000551579	0.000429142	0.000499405	0.000703128	0.000535563	0.00117594	0.000415975	0.000465406	0.000482533	0.000339921	0.000759339	0.000685472	0.000777116	0.000484044	0.000586071	0.000851755	0.000648638	0.000517946	0.00020566	0.00047907	0.000634419	0.000450357	0.000398607	0.000822237	0.000755802	0.000389346	0.000755491	0.000689165	0.000498709	0.000925461	0.0004316	0.00111902	0.000536429	0.000320519	0.0006017	0.000869657	0.000495024	0.000485899	0.00153783	0.000627695	0.000952021	0.000119641	0.000885418	0.000880389	0.000501006	0.00061131	0.00150276	0.000492789	0.000400052	0.00060339	0.00038853	0.000568046	0.000421324	0.000436167	0.000540635	0.00105177	0.00062	0.000575378	0.000878076	0.000703353	0.000545204	0.000392905	0.000425002	0.000432903
M_883E_S52	0.000506725	0.000359712	0.000555797	8.50E-05	0.000684068	0.000519745	6.19E-05	0.000305321	0.000448847	0.000293419	0.000427443	0.000444661	0.000609196	0.000464727	0.00046825	0.000747122	0.00053782	0.000482436	0.000201661	0.000704382	0.000468489	0.00030484	0.000417285	0.000206287	0.000719412	0.000528802	0.000473417	0.00068436	0.000333438	0.000403969	0.000535061	0.000264372	0.000336339	0.000588329	0.000519955	0.000326557	0.000422276	0.000535849	0.000551256	0.000350077	0.000100442	0.000294574	0.000572613	0.000627974	0.000432493	0.000739811	0.000417668	0.00034177	0.00056552	0.000619314	0.000391305	0.000495426	0.000297413	0.00078388	0.000418052	0.000127894	0.000259085	0.00068584	0.000524718	0.000368091	0.00113965	0.000527249	0.000658971	9.86E-05	0.000684616	0.000856426	0.000726703	0.000742565	0.0011385	0.000690359	0.000598143	0.000739728	0.000310978	0.0003572	0.000340776	0.000353311	0.000371626	0.000405292	0.000359669	0.000634185	0.000490701	0.000422962	0.000426333	0.000323639	0.000381275	0.000486144
M_884A_S160	0.000795771	0.00112571	0.000427882	0.000228021	0.00073056	0.00112327	0.000101126	0.00115006	0.00175661	0.000709438	0.000608793	0.00243095	0.000880745	0.00104472	0.00098679	0.00125713	0.00197788	0.000971154	0.000198027	0.000747836	0.00126234	0.000404692	0.000636307	0.000518672	0.00134708	0.00138264	0.00151926	0.00143127	0.0015241	0.000539064	0.000797198	0.000487701	0.000842789	0.000698662	0.00114178	0.000646	0.000714873	0.00258238	0.000994507	0.000768835	0.000270941	0.000269296	0.00105473	0.000635659	0.00102085	0.00170566	0.00118704	0.00053184	0.00162232	0.00110987	0.00165241	0.00142634	0.000831316	0.00140823	0.00119321	0.000479949	0.00103629	0.00164059	0.00095944	0.000745062	0.000596888	0.00174708	0.000650072	0.000105199	0.00152576	0.000845565	0.000699217	0.00151957	0.000534034	0.00160437	0.00077611	0.00102476	0.00130286	0.00146906	0.00126599	0.000778351	0.0016653	0.00176569	0.000588356	0.00158989	0.00147439	0.00118619	0.00104428	0.000954696	0.00071342	0.000673407
M_884B_S46	0.00091228	0.000594887	0.000734262	0.000253696	0.00122817	0.000645173	0	0.000575143	0.000836071	0.000798529	0.00060902	0.000798658	0.000835188	0.000951127	0.00106588	0.0010117	0.0010452	0.000923539	0.000835851	0.000986953	0.000799806	0.000851002	0.000851261	0.000774633	0.0013428	0.00115621	0.000715408	0.00125167	0.000714088	0.000558971	0.00118351	0.000538847	0.00104514	0.000774416	0.00105535	0.000695806	0.00128372	0.000993189	0.000597256	0.000892124	0.000251749	0.000940437	0.000717122	0.000807394	0.00062308	0.00125423	0.000756883	0.000576064	0.00106308	0.00132831	0.000684623	0.00145607	0.000540651	0.00116385	0.00069854	0.000559359	0.000779477	0.000965779	0.00063489	0.000635862	0.00230838	0.00094964	0.000906655	0.00020339	0.000747739	0.0016615	0.00072618	0.000854003	0.00222278	0.00135675	0.000798818	0.000880736	0.00061887	0.00111669	0.000892462	0.000935037	0.000781696	0.00150722	0.00066351	0.000710648	0.000945973	0.00104606	0.000814057	0.000708666	0.00110472	0.000669659
M_884D_S82	0.000636595	0.000510589	0.000882839	0.000180279	0.00103639	0.000483968	9.44E-05	0.000574149	0.000615766	0.00068699	0.00040075	0.000774058	0.00098483	0.000558155	0.000656713	0.00122737	0.000564466	0.000669203	0.000191981	0.000995388	0.000985123	0.000873906	0.000431709	0.000254479	0.000721231	0.000434191	0.000528415	0.00116166	0.00078873	0.000357257	0.000813424	0.00055484	0.000790862	0.000529109	0.000859194	0.000759845	0.000703906	0.000938817	0.000825695	0.000377418	0.000238192	0.000249037	0.000759109	0.000912991	0.000675243	0.00129211	0.000792298	0.000571816	0.000883625	0.000875593	0.000984156	0.000723583	0.000698956	0.000840612	0.000853786	0.000413308	0.000688353	0.00106054	0.000828954	0.000801917	0.000619599	0.000777812	0.000572771	0.00011152	0.000888997	0.000971999	0.00113601	0.00126294	0.000593413	0.000667459	0.000716033	0.000555981	0.000689326	0.000643307	0.000748355	0.000489071	0.000536488	0.000571297	0.000471043	0.000511366	0.000576013	0.000476187	0.000886107	0.000687771	0.000971852	0.000688735
M_884E_S62	0.00128724	0.0010406	0.000875165	0.00021582	0.00141247	0.0010692	0	0.00115322	0.0011401	0.000863681	0.000602909	0.00117288	0.00116007	0.000774155	0.000886839	0.000775879	0.00109357	0.000756797	0.000281863	0.000987509	0.000956486	0.000486758	0.00084574	0.000456536	0.000738236	0.00080707	0.000862436	0.00143202	0.00130729	0.000532665	0.000663628	0.000695502	0.000630184	0.000744039	0.00117967	0.0010207	0.00114162	0.00154541	0.000924223	0.000627808	0.000269491	0.000506109	0.00103979	0.00134329	0.000685385	0.00135512	0.000933821	0.000549377	0.00142045	0.000806118	0.000915487	0.000821653	0.00085933	0.000989048	0.00104015	0.000561393	0.000906996	0.00143084	0.000514319	0.000889027	0.00117954	0.00101525	0.00105831	0.000158086	0.00155196	0.00208438	0.0015562	0.000915527	0.00118382	0.000977198	0.000612293	0.00110765	0.0010447	0.000842047	0.00103258	0.000957712	0.00132086	0.000948784	0.000749847	0.00101306	0.000795893	0.00120292	0.00104667	0.000505829	0.000770613	0.0005686
M_885B_S57	0.000570676	0.000297083	0.000825261	0.00012681	0.000495981	0.000771008	0	0.000343777	0.000387981	0.000641606	0.000613507	0.000970384	0.000700628	0.000703618	0.00058396	0.000566191	0.000880971	0.000708759	0.000207254	0.00116649	0.000592008	0.000385848	0.000716122	0.000255266	0.000619002	0.000834816	0.000773031	0.000783916	0.0011967	0.000492701	0.000676121	0.000625299	0.00105086	0.000632165	0.000804242	0.00106608	0.000574887	0.000966041	0.000801554	0.000494413	0.000142603	0.000252543	0.000707352	0.000647824	0.00066959	0.00104942	0.000900464	0.000591379	0.00103718	0.000552869	0.00106865	0.000910709	0.000587801	0.000546344	0.000913839	0.000238051	0.000744897	0.000868168	0.000399658	0.00104117	0.000455193	0.000689394	0.00105571	7.31E-05	0.00116154	0.000623797	0.000888742	0.00068367	0.000457649	0.000830243	0.000915961	0.000727533	0.000795947	0.00103104	0.000960913	0.00101722	0.00120012	0.000648658	0.000790798	0.000546474	0.000567114	0.000711946	0.000927377	0.000799685	0.000850499	0.000846939
M_885C_S79	0.000787496	0.00065283	0.00063417	0.000130051	0.0011896	0.000857197	0	0.000745744	0.000503854	0.000463732	0.000477513	0.00065707	0.000830985	0.000479536	0.00127555	0.00110577	0.000760383	0.000781288	0.000212258	0.000937914	0.000775605	0.000440563	0.000663177	0.000499555	0.00117188	0.000356771	0.000734863	0.00128131	0.000596223	0.000432002	0.0006743	0.000309452	0.000662569	0.000650413	0.000872519	0.000462977	0.000732653	0.000697531	0.000574191	0.000495573	0.000246066	0.000427254	0.000989703	0.00112409	0.000539429	0.000940811	0.000675905	0.00048299	0.000580281	0.000992659	0.00119925	0.00125623	0.00080174	0.00138395	0.000409312	0.000208133	0.00028092	0.00117416	0.000770133	0.000370033	0.00171175	0.000818646	0.000770191	0.000129348	0.000415671	0.000443888	0.000425168	0.00100816	0.00169338	0.000408218	0.000660535	0.000985808	0.000315986	0.000433442	0.00048558	0.000595554	0.000610612	0.00103171	0.000491442	0.000866983	0.000757016	0.000647517	0.000688715	0.000291894	0.000623221	0.000333553
M_885D_S94	0.000674787	0.000489458	0.000988169	0.000223361	0.00120506	0.00127544	0.000111564	0.00045214	0.000353699	0.000939151	0.000583451	0.00044464	0.00075842	0.000996026	0.000779478	0.00238595	0.000649921	0.00110904	0.000292347	0.000869066	0.000747149	0.00101253	0.000711145	0.000631246	0.00138185	0.000801638	0.000911267	0.00105715	0.00104021	0.000643615	0.00132191	0.00073211	0.000770775	0.000872559	0.000996159	0.000776323	0.00109943	0.000756672	0.000952074	0.000573984	0.000264385	0.000547465	0.00111409	0.0011904	0.000825164	0.00109775	0.00155132	0.000486081	0.00104009	0.00131162	0.00127924	0.00132741	0.000769513	0.000906456	0.00108467	0.000266713	0.000963481	0.000834295	0.000714422	0.000576948	0.00137439	0.000915845	0.00141676	0.000192595	0.000827937	0.00154776	0.00133663	0.00220758	0.00133631	0.00198565	0.00122897	0.00111416	0.000521729	0.000724764	0.000598707	0.000829978	0.000634752	0.000769136	0.000594386	0.000637951	0.000976957	0.00117843	0.000989566	0.000788142	0.000761698	0.000621896
M_885E_S126	0.000776412	0.000568982	0.000947384	0.000344422	0.000814942	0.0010578	0	0.000650396	0.000637026	0.000917321	0.000517797	0.00100798	0.00103618	0.000609391	0.000941118	0.00109248	0.000837315	0.000844365	0.000453934	0.00129224	0.00103275	0.000501662	0.000665962	0.000423502	0.000996874	0.000577388	0.00149466	0.00153178	0.000730049	0.000529327	0.0013065	0.000661459	0.000919701	0.00110782	0.00053912	0.000874483	0.00113936	0.00110192	0.000960374	0.000711429	0.000356642	0.000519726	0.000889892	0.000641473	0.000953544	0.00144474	0.000762674	0.00100353	0.000652448	0.00076612	0.00141098	0.00129449	0.000493859	0.00124774	0.000919035	0.000198385	0.000539161	0.00124857	0.00101393	0.00059733	0.00213096	0.0010407	0.00120135	0.000150616	0.000421287	0.000438864	0.000424712	0.00118289	0.00211935	0.000540297	0.00107507	0.000933429	0.000330503	0.000846541	0.000636698	0.000347781	0.000840366	0.00105853	0.000391182	0.000792471	0.00126604	0.000773468	0.00121566	0.000404624	0.00103463	0.000388561
M_886A_S2	0.000719958	0.00119377	0.000991693	0.000183797	0.00167154	0.00117166	0	0.00114825	0.00101633	0.00102433	0.000542817	0.00167563	0.00105831	0.000931862	0.00114574	0.00131685	0.000840038	0.000822848	0.000243878	0.00164902	0.0014124	0.00110064	0.00100286	0.000519	0.00157532	0.000685088	0.000993774	0.00186699	0.00126022	0.000807873	0.000954859	0.000516327	0.00151822	0.000754566	0.00123834	0.000865985	0.00104898	0.00182463	0.00102312	0.000665131	0.000231867	0.000421567	0.00130326	0.00144111	0.000866989	0.000983553	0.0012158	0.000984265	0.00155749	0.000963784	0.00165018	0.00107695	0.000818154	0.00187195	0.00169157	0.000400442	0.00108496	0.00156437	0.00118686	0.00170198	0.00190555	0.00164359	0.00158552	9.27E-05	0.00225455	0.00284208	0.00241796	0.00162864	0.001908	0.00254962	0.000949551	0.00106198	0.000648612	0.00166244	0.00149216	0.00101262	0.00151807	0.00135611	0.000515035	0.000903738	0.00134353	0.000937598	0.00134031	0.00104866	0.000987723	0.000884065
M_886B_S67	0.000920542	0.000693315	0.000556497	0.000418112	0.000954947	0.000734977	0	0.000854022	0.000456825	0.000709227	0.000454213	0.000983334	0.000710299	0.000638034	0.000736359	0.00111325	0.000934745	0.000581589	0.000504194	0.000617806	0.000807238	0.000896712	0.000470207	0.000441106	0.00079443	0.000595782	0.000775257	0.00116035	0.00085371	0.000460198	0.000788609	0.00033901	0.000667754	0.000563469	0.000697418	0.000653105	0.00111062	0.000948312	0.000779105	0.000420125	0.000401526	0.000551612	0.000663795	0.000677104	0.000517726	0.000838753	0.000505379	0.000388084	0.000702463	0.000685128	0.000455738	0.00106636	0.000925044	0.00133587	0.000378481	0.000511082	0.000367845	0.000993492	0.000732065	0.000652264	0.00084375	0.000706541	0.000565071	0.000173421	0.000980368	0.00132791	0.000688543	0.00095645	0.000747302	0.00116246	0.000783937	0.000842106	0.000344529	0.000369275	0.000359488	0.000398616	0.000754227	0.00101132	0.000340321	0.000897586	0.000759126	0.000682368	0.000421305	0.000448034	0.000417706	0.000472999
M_886C_S80	0.00159608	0.00099771	0.00135159	0.000544453	0.00188121	0.00181279	0	0.00104697	0.00070445	0.00121237	0.0011284	0.00160371	0.00172608	0.00109264	0.00132604	0.00173334	0.00105874	0.00146774	0.000260756	0.00227069	0.00191652	0.00200255	0.0011955	0.000713187	0.00108926	0.000673837	0.00150432	0.00255614	0.0013633	0.00144716	0.00182129	0.00143995	0.00165387	0.00120155	0.0018188	0.000973152	0.00137976	0.00122181	0.00163514	0.00136702	0.000507481	0.000528856	0.00137223	0.000994634	0.000977902	0.0023098	0.00116561	0.00187489	0.00102267	0.00139145	0.0023768	0.00143956	0.00163583	0.00202664	0.0011625	0.000655892	0.00057206	0.00149841	0.0013184	0.0014267	0.00118037	0.00154945	0.00134761	0.000236717	0.00139559	0.000796104	0.00175878	0.00148518	0.00109275	0.00085063	0.00090565	0.00134767	0.000766881	0.000752064	0.000699454	0.00084317	0.00139991	0.00117982	0.000612192	0.00129756	0.00162973	0.00128741	0.00134678	0.000703086	0.00180781	0.000778204
