sample_id.x	genotype_id	rep.x	date_nod_picked.x	X	batch	start	end	Slice	Count	total_area	average_size	percent_area	Circularity	Solidity	sample_id.y	rep.y	cfu_ml	num_alive_apr15	date_on_plant_tag	nodule_harvester	nodule_weight_g	date_biomass_harvested	num_plants	percent_herbivory	flowering	above_biomass_g	below_biomass_g	ratio	num_plants_picked_nods	date_nod_picked.y	nod_distribution	image_above	image_below	envelope_notes	name	background	type	order
847E	847	E	5/15/2021	Y	NA	1	234	847_E_0174_cropped.tif	234	0.242	0.001	0.367	0.889	0.912	847E	E	4.90E+07	3	5/15/21	"JH,MAGP"	NA	5/14/21	3	0	N	0.213	0.196	1.086734694	2	5/15/21	even	9516	9568		ipd3	A17	Early	14
847E	847	E	5/15/2021	Y	NA	1	234	847_E_0174_cropped.tif	234	0.242	0.001	0.367	0.889	0.912	847F	F	0	NA			NA	5/14/21	3	0	N	0.308	NA	NA	NA	NA	NA	9515	NA		ipd3	A17	Early	14
848A	848	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	848A	A	0	3	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.221	0.49	0.451020408	0	05/06/21	no nods	8979	9542		dmi1-2	A17	Early	16
848A	848	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	848B	B	0	2	05/07/21	"LTB, RBB"	NA	05/06/21	2	0	N	0.432	0.919	0.47007617	0	05/07/21	no nods	8989	9527		dmi1-2	A17	Early	16
848A	848	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	848C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.386	0.613989637	0	05/07/21	no nods	8982	9539		dmi1-2	A17	Early	16
848A	848	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	848E	E	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.231	0.51	0.452941176	0	05/07/21	no nods	8995	9528		dmi1-2	A17	Early	16
848A	848	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	848F	F	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.495	0.478787879	0	05/07/21	no nods	8994	9528		dmi1-2	A17	Early	16
848B	848	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	848A	A	0	3	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.221	0.49	0.451020408	0	05/06/21	no nods	8979	9542		dmi1-2	A17	Early	16
848B	848	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	848B	B	0	2	05/07/21	"LTB, RBB"	NA	05/06/21	2	0	N	0.432	0.919	0.47007617	0	05/07/21	no nods	8989	9527		dmi1-2	A17	Early	16
848B	848	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	848C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.386	0.613989637	0	05/07/21	no nods	8982	9539		dmi1-2	A17	Early	16
848B	848	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	848E	E	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.231	0.51	0.452941176	0	05/07/21	no nods	8995	9528		dmi1-2	A17	Early	16
848B	848	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	848F	F	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.495	0.478787879	0	05/07/21	no nods	8994	9528		dmi1-2	A17	Early	16
848C	848	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	848A	A	0	3	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.221	0.49	0.451020408	0	05/06/21	no nods	8979	9542		dmi1-2	A17	Early	16
848C	848	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	848B	B	0	2	05/07/21	"LTB, RBB"	NA	05/06/21	2	0	N	0.432	0.919	0.47007617	0	05/07/21	no nods	8989	9527		dmi1-2	A17	Early	16
848C	848	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	848C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.386	0.613989637	0	05/07/21	no nods	8982	9539		dmi1-2	A17	Early	16
848C	848	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	848E	E	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.231	0.51	0.452941176	0	05/07/21	no nods	8995	9528		dmi1-2	A17	Early	16
848C	848	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	848F	F	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.495	0.478787879	0	05/07/21	no nods	8994	9528		dmi1-2	A17	Early	16
848E	848	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	848A	A	0	3	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.221	0.49	0.451020408	0	05/06/21	no nods	8979	9542		dmi1-2	A17	Early	16
848E	848	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	848B	B	0	2	05/07/21	"LTB, RBB"	NA	05/06/21	2	0	N	0.432	0.919	0.47007617	0	05/07/21	no nods	8989	9527		dmi1-2	A17	Early	16
848E	848	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	848C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.386	0.613989637	0	05/07/21	no nods	8982	9539		dmi1-2	A17	Early	16
848E	848	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	848E	E	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.231	0.51	0.452941176	0	05/07/21	no nods	8995	9528		dmi1-2	A17	Early	16
848E	848	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	848F	F	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.495	0.478787879	0	05/07/21	no nods	8994	9528		dmi1-2	A17	Early	16
848F	848	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	848A	A	0	3	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.221	0.49	0.451020408	0	05/06/21	no nods	8979	9542		dmi1-2	A17	Early	16
848F	848	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	848B	B	0	2	05/07/21	"LTB, RBB"	NA	05/06/21	2	0	N	0.432	0.919	0.47007617	0	05/07/21	no nods	8989	9527		dmi1-2	A17	Early	16
848F	848	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	848C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.386	0.613989637	0	05/07/21	no nods	8982	9539		dmi1-2	A17	Early	16
848F	848	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	848E	E	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.231	0.51	0.452941176	0	05/07/21	no nods	8995	9528		dmi1-2	A17	Early	16
848F	848	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	848F	F	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.237	0.495	0.478787879	0	05/07/21	no nods	8994	9528		dmi1-2	A17	Early	16
849A	849	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	849A	A	0	1	05/06/21	"LTB,RBB"	NA	05/06/21	1	0	N	0.111	0.257	0.431906615	0	05/06/21	no nods	8978	9541		dmi2-3	A17	Early	17
850A	850	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	850A	A	0	2	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.348	0.597	0.582914573	0	05/06/21	no nods	8978	9541		dmi3-1	A17	Early	17.1
850A	850	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	850B	B	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.288	0.547	0.526508227	0	05/07/21	no nods	8996	9529		dmi3-1	A17	Early	17.1
850A	850	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	850C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.188	0.297	0.632996633	0	05/07/21	no nods	9480	9539		dmi3-1	A17	Early	17.1
850A	850	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	850D	D	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.083	0.203	0.408866995	0	05/07/21	no nods	8991	9530		dmi3-1	A17	Early	17.1
850A	850	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	850E	E	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.271	0.528	0.513257576	0	05/07/21	no nods	8991	9529		dmi3-1	A17	Early	17.1
850A	850	A	05/06/21		NA	NA	NA		0	0	0	0	0	0	850F	F	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.144	0.297	0.484848485	0	05/07/21	no nods	8993	9530		dmi3-1	A17	Early	17.1
850B	850	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	850A	A	0	2	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.348	0.597	0.582914573	0	05/06/21	no nods	8978	9541		dmi3-1	A17	Early	17.1
850B	850	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	850B	B	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.288	0.547	0.526508227	0	05/07/21	no nods	8996	9529		dmi3-1	A17	Early	17.1
850B	850	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	850C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.188	0.297	0.632996633	0	05/07/21	no nods	9480	9539		dmi3-1	A17	Early	17.1
850B	850	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	850D	D	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.083	0.203	0.408866995	0	05/07/21	no nods	8991	9530		dmi3-1	A17	Early	17.1
850B	850	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	850E	E	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.271	0.528	0.513257576	0	05/07/21	no nods	8991	9529		dmi3-1	A17	Early	17.1
850B	850	B	05/07/21		NA	NA	NA		0	0	0	0	0	0	850F	F	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.144	0.297	0.484848485	0	05/07/21	no nods	8993	9530		dmi3-1	A17	Early	17.1
850C	850	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	850A	A	0	2	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.348	0.597	0.582914573	0	05/06/21	no nods	8978	9541		dmi3-1	A17	Early	17.1
850C	850	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	850B	B	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.288	0.547	0.526508227	0	05/07/21	no nods	8996	9529		dmi3-1	A17	Early	17.1
850C	850	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	850C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.188	0.297	0.632996633	0	05/07/21	no nods	9480	9539		dmi3-1	A17	Early	17.1
850C	850	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	850D	D	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.083	0.203	0.408866995	0	05/07/21	no nods	8991	9530		dmi3-1	A17	Early	17.1
850C	850	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	850E	E	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.271	0.528	0.513257576	0	05/07/21	no nods	8991	9529		dmi3-1	A17	Early	17.1
850C	850	C	05/07/21		NA	NA	NA		0	0	0	0	0	0	850F	F	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.144	0.297	0.484848485	0	05/07/21	no nods	8993	9530		dmi3-1	A17	Early	17.1
850D	850	D	05/07/21		NA	NA	NA		0	0	0	0	0	0	850A	A	0	2	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.348	0.597	0.582914573	0	05/06/21	no nods	8978	9541		dmi3-1	A17	Early	17.1
850D	850	D	05/07/21		NA	NA	NA		0	0	0	0	0	0	850B	B	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.288	0.547	0.526508227	0	05/07/21	no nods	8996	9529		dmi3-1	A17	Early	17.1
850D	850	D	05/07/21		NA	NA	NA		0	0	0	0	0	0	850C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.188	0.297	0.632996633	0	05/07/21	no nods	9480	9539		dmi3-1	A17	Early	17.1
850D	850	D	05/07/21		NA	NA	NA		0	0	0	0	0	0	850D	D	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.083	0.203	0.408866995	0	05/07/21	no nods	8991	9530		dmi3-1	A17	Early	17.1
850D	850	D	05/07/21		NA	NA	NA		0	0	0	0	0	0	850E	E	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.271	0.528	0.513257576	0	05/07/21	no nods	8991	9529		dmi3-1	A17	Early	17.1
850D	850	D	05/07/21		NA	NA	NA		0	0	0	0	0	0	850F	F	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.144	0.297	0.484848485	0	05/07/21	no nods	8993	9530		dmi3-1	A17	Early	17.1
850E	850	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	850A	A	0	2	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.348	0.597	0.582914573	0	05/06/21	no nods	8978	9541		dmi3-1	A17	Early	17.1
850E	850	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	850B	B	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.288	0.547	0.526508227	0	05/07/21	no nods	8996	9529		dmi3-1	A17	Early	17.1
850E	850	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	850C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.188	0.297	0.632996633	0	05/07/21	no nods	9480	9539		dmi3-1	A17	Early	17.1
850E	850	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	850D	D	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.083	0.203	0.408866995	0	05/07/21	no nods	8991	9530		dmi3-1	A17	Early	17.1
850E	850	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	850E	E	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.271	0.528	0.513257576	0	05/07/21	no nods	8991	9529		dmi3-1	A17	Early	17.1
850E	850	E	05/07/21		NA	NA	NA		0	0	0	0	0	0	850F	F	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.144	0.297	0.484848485	0	05/07/21	no nods	8993	9530		dmi3-1	A17	Early	17.1
850F	850	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	850A	A	0	2	05/06/21	"LTB,RBB"	NA	05/06/21	3	0	N	0.348	0.597	0.582914573	0	05/06/21	no nods	8978	9541		dmi3-1	A17	Early	17.1
850F	850	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	850B	B	0	3	05/07/21	"LTB, RBB"	NA	05/06/21	3	0	N	0.288	0.547	0.526508227	0	05/07/21	no nods	8996	9529		dmi3-1	A17	Early	17.1
850F	850	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	850C	C	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.188	0.297	0.632996633	0	05/07/21	no nods	9480	9539		dmi3-1	A17	Early	17.1
850F	850	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	850D	D	0	2	05/07/21	"LTB, RBB"	NA	05/07/21	2	0	N	0.083	0.203	0.408866995	0	05/07/21	no nods	8991	9530		dmi3-1	A17	Early	17.1
850F	850	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	850E	E	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.271	0.528	0.513257576	0	05/07/21	no nods	8991	9529		dmi3-1	A17	Early	17.1
850F	850	F	05/07/21		NA	NA	NA		0	0	0	0	0	0	850F	F	0	3	05/07/21	"LTB, RBB"	NA	05/07/21	3	0	N	0.144	0.297	0.484848485	0	05/07/21	no nods	8993	9530		dmi3-1	A17	Early	17.1
851A	851	A	05/06/21	Y	1	NA	NA	851_A_img002_cropped.tif	426	0.246	0.000577	0.828	0.899	0.915	851A	A	2.47E+08	2	05/06/21	"LTB,RBB"	0.012	05/06/21	3	0	N	0.226	0.236	0.957627119	2	05/06/21	bottom	8977	9528		dnf5/dnf2	A17	Late	12
851A	851	A	05/06/21	Y	1	NA	NA	851_A_img002_cropped.tif	426	0.246	0.000577	0.828	0.899	0.915	851B	B	3.51E+08	2	05/07/21	"LTB, RBB"	0.045	05/06/21	3	0	N	0.257	0.249	1.032128514	1	05/07/21	bottom	8990	9479		dnf5/dnf2	A17	Late	12
851A	851	A	05/06/21	Y	1	NA	NA	851_A_img002_cropped.tif	426	0.246	0.000577	0.828	0.899	0.915	851C	C	3.26E+08	2	05/08/21	"LTB,RBB"	0.047	05/07/21	3	0	N	0.294	0.397	0.740554156	1	05/08/21	even	9480	9530		dnf5/dnf2	A17	Late	12
851A	851	A	05/06/21	Y	1	NA	NA	851_A_img002_cropped.tif	426	0.246	0.000577	0.828	0.899	0.915	851D	D	4.37E+08	3	5/13/21	LTB	0.056	5/13/21	3	0	N	0.192	0.362	0.53038674	2	5/13/21	even	9508	9550		dnf5/dnf2	A17	Late	12
851A	851	A	05/06/21	Y	1	NA	NA	851_A_img002_cropped.tif	426	0.246	0.000577	0.828	0.899	0.915	851E	E	4.21E+08	3	5/14/21	JH	NA	5/14/21	NA	0	N	0.346	0.386	0.896373057	2	5/14/21	even	9512	9558		dnf5/dnf2	A17	Late	12
851B	851	B	05/07/21	y	2	NA	NA	851_B_0016_cropped.tif	606	0.397	0.000655	0.53	0.908	0.921	851A	A	2.47E+08	2	05/06/21	"LTB,RBB"	0.012	05/06/21	3	0	N	0.226	0.236	0.957627119	2	05/06/21	bottom	8977	9528		dnf5/dnf2	A17	Late	12
851B	851	B	05/07/21	y	2	NA	NA	851_B_0016_cropped.tif	606	0.397	0.000655	0.53	0.908	0.921	851B	B	3.51E+08	2	05/07/21	"LTB, RBB"	0.045	05/06/21	3	0	N	0.257	0.249	1.032128514	1	05/07/21	bottom	8990	9479		dnf5/dnf2	A17	Late	12
851B	851	B	05/07/21	y	2	NA	NA	851_B_0016_cropped.tif	606	0.397	0.000655	0.53	0.908	0.921	851C	C	3.26E+08	2	05/08/21	"LTB,RBB"	0.047	05/07/21	3	0	N	0.294	0.397	0.740554156	1	05/08/21	even	9480	9530		dnf5/dnf2	A17	Late	12
851B	851	B	05/07/21	y	2	NA	NA	851_B_0016_cropped.tif	606	0.397	0.000655	0.53	0.908	0.921	851D	D	4.37E+08	3	5/13/21	LTB	0.056	5/13/21	3	0	N	0.192	0.362	0.53038674	2	5/13/21	even	9508	9550		dnf5/dnf2	A17	Late	12
851B	851	B	05/07/21	y	2	NA	NA	851_B_0016_cropped.tif	606	0.397	0.000655	0.53	0.908	0.921	851E	E	4.21E+08	3	5/14/21	JH	NA	5/14/21	NA	0	N	0.346	0.386	0.896373057	2	5/14/21	even	9512	9558		dnf5/dnf2	A17	Late	12
851C	851	C	05/08/21	y	3	NA	NA	851_C_0024_cropped.tif	444	0.323	0.000727	0.989	0.924	0.929	851A	A	2.47E+08	2	05/06/21	"LTB,RBB"	0.012	05/06/21	3	0	N	0.226	0.236	0.957627119	2	05/06/21	bottom	8977	9528		dnf5/dnf2	A17	Late	12
851C	851	C	05/08/21	y	3	NA	NA	851_C_0024_cropped.tif	444	0.323	0.000727	0.989	0.924	0.929	851B	B	3.51E+08	2	05/07/21	"LTB, RBB"	0.045	05/06/21	3	0	N	0.257	0.249	1.032128514	1	05/07/21	bottom	8990	9479		dnf5/dnf2	A17	Late	12
851C	851	C	05/08/21	y	3	NA	NA	851_C_0024_cropped.tif	444	0.323	0.000727	0.989	0.924	0.929	851C	C	3.26E+08	2	05/08/21	"LTB,RBB"	0.047	05/07/21	3	0	N	0.294	0.397	0.740554156	1	05/08/21	even	9480	9530		dnf5/dnf2	A17	Late	12
851C	851	C	05/08/21	y	3	NA	NA	851_C_0024_cropped.tif	444	0.323	0.000727	0.989	0.924	0.929	851D	D	4.37E+08	3	5/13/21	LTB	0.056	5/13/21	3	0	N	0.192	0.362	0.53038674	2	5/13/21	even	9508	9550		dnf5/dnf2	A17	Late	12
851C	851	C	05/08/21	y	3	NA	NA	851_C_0024_cropped.tif	444	0.323	0.000727	0.989	0.924	0.929	851E	E	4.21E+08	3	5/14/21	JH	NA	5/14/21	NA	0	N	0.346	0.386	0.896373057	2	5/14/21	even	9512	9558		dnf5/dnf2	A17	Late	12
851D	851	D	5/13/2021	Y	7	NA	NA	851_D_0131_cropped.tif	491	1.297	0.003	2.181	0.89	0.947	851A	A	2.47E+08	2	05/06/21	"LTB,RBB"	0.012	05/06/21	3	0	N	0.226	0.236	0.957627119	2	05/06/21	bottom	8977	9528		dnf5/dnf2	A17	Late	12
851D	851	D	5/13/2021	Y	7	NA	NA	851_D_0131_cropped.tif	491	1.297	0.003	2.181	0.89	0.947	851B	B	3.51E+08	2	05/07/21	"LTB, RBB"	0.045	05/06/21	3	0	N	0.257	0.249	1.032128514	1	05/07/21	bottom	8990	9479		dnf5/dnf2	A17	Late	12
851D	851	D	5/13/2021	Y	7	NA	NA	851_D_0131_cropped.tif	491	1.297	0.003	2.181	0.89	0.947	851C	C	3.26E+08	2	05/08/21	"LTB,RBB"	0.047	05/07/21	3	0	N	0.294	0.397	0.740554156	1	05/08/21	even	9480	9530		dnf5/dnf2	A17	Late	12
851D	851	D	5/13/2021	Y	7	NA	NA	851_D_0131_cropped.tif	491	1.297	0.003	2.181	0.89	0.947	851D	D	4.37E+08	3	5/13/21	LTB	0.056	5/13/21	3	0	N	0.192	0.362	0.53038674	2	5/13/21	even	9508	9550		dnf5/dnf2	A17	Late	12
851D	851	D	5/13/2021	Y	7	NA	NA	851_D_0131_cropped.tif	491	1.297	0.003	2.181	0.89	0.947	851E	E	4.21E+08	3	5/14/21	JH	NA	5/14/21	NA	0	N	0.346	0.386	0.896373057	2	5/14/21	even	9512	9558		dnf5/dnf2	A17	Late	12
851E	851	E	5/14/2021	Y	11	NA	NA	851_E_0151_cropped.tif	246	0.581	0.002	0.698	0.868	0.94	851A	A	2.47E+08	2	05/06/21	"LTB,RBB"	0.012	05/06/21	3	0	N	0.226	0.236	0.957627119	2	05/06/21	bottom	8977	9528		dnf5/dnf2	A17	Late	12
851E	851	E	5/14/2021	Y	11	NA	NA	851_E_0151_cropped.tif	246	0.581	0.002	0.698	0.868	0.94	851B	B	3.51E+08	2	05/07/21	"LTB, RBB"	0.045	05/06/21	3	0	N	0.257	0.249	1.032128514	1	05/07/21	bottom	8990	9479		dnf5/dnf2	A17	Late	12
851E	851	E	5/14/2021	Y	11	NA	NA	851_E_0151_cropped.tif	246	0.581	0.002	0.698	0.868	0.94	851C	C	3.26E+08	2	05/08/21	"LTB,RBB"	0.047	05/07/21	3	0	N	0.294	0.397	0.740554156	1	05/08/21	even	9480	9530		dnf5/dnf2	A17	Late	12
851E	851	E	5/14/2021	Y	11	NA	NA	851_E_0151_cropped.tif	246	0.581	0.002	0.698	0.868	0.94	851D	D	4.37E+08	3	5/13/21	LTB	0.056	5/13/21	3	0	N	0.192	0.362	0.53038674	2	5/13/21	even	9508	9550		dnf5/dnf2	A17	Late	12
851E	851	E	5/14/2021	Y	11	NA	NA	851_E_0151_cropped.tif	246	0.581	0.002	0.698	0.868	0.94	851E	E	4.21E+08	3	5/14/21	JH	NA	5/14/21	NA	0	N	0.346	0.386	0.896373057	2	5/14/21	even	9512	9558		dnf5/dnf2	A17	Late	12
852A	852	A	05/06/21	y	1	NA	2395	852_A_0012_cropped.tif	909	0.837	0.000921	1.44	0.882	0.923	852A	A	2.13E+08	3	05/06/21	"LTB,RBB"	0.05	05/06/21	3	0	N	0.269	0.202	1.331683168	2	05/06/21	bottom	8977	9529		dnf1/dnf2	A17	Late	11
852A	852	A	05/06/21	y	1	NA	2395	852_A_0012_cropped.tif	909	0.837	0.000921	1.44	0.882	0.923	852B	B	1.90E+08	2	05/07/21	"LTB, RBB"	0.014	05/06/21	3	0	N	0.231	0.244	0.946721311	1	05/07/21	bottom	8990	9540		dnf1/dnf2	A17	Late	11
852A	852	A	05/06/21	y	1	NA	2395	852_A_0012_cropped.tif	909	0.837	0.000921	1.44	0.882	0.923	852C	C	3.16E+08	2	05/08/21	"LTB,RBB"	0.024	05/07/21	3	0	N	0.288	0.341	0.84457478	1	05/08/21	bottom	9479	9530		dnf1/dnf2	A17	Late	11
852A	852	A	05/06/21	y	1	NA	2395	852_A_0012_cropped.tif	909	0.837	0.000921	1.44	0.882	0.923	852D	D	2.48E+08	3	5/14/21	JH	NA	5/13/21	3	0	N	0.278	0.278	1	1	5/14/21	even	9508	9567		dnf1/dnf2	A17	Late	11
852A	852	A	05/06/21	y	1	NA	2395	852_A_0012_cropped.tif	909	0.837	0.000921	1.44	0.882	0.923	852E	E	0	NA			NA	5/14/21	2	0	N	0.22	0.278	0.791366906	1	5/14/21	even	9513	9567		dnf1/dnf2	A17	Late	11
852B	852	B	05/07/21	y	2	NA	3946	852_B_0018_cropped.tif	225	0.107	0.000475	0.143	0.924	0.917	852A	A	2.13E+08	3	05/06/21	"LTB,RBB"	0.05	05/06/21	3	0	N	0.269	0.202	1.331683168	2	05/06/21	bottom	8977	9529		dnf1/dnf2	A17	Late	11
852B	852	B	05/07/21	y	2	NA	3946	852_B_0018_cropped.tif	225	0.107	0.000475	0.143	0.924	0.917	852B	B	1.90E+08	2	05/07/21	"LTB, RBB"	0.014	05/06/21	3	0	N	0.231	0.244	0.946721311	1	05/07/21	bottom	8990	9540		dnf1/dnf2	A17	Late	11
852B	852	B	05/07/21	y	2	NA	3946	852_B_0018_cropped.tif	225	0.107	0.000475	0.143	0.924	0.917	852C	C	3.16E+08	2	05/08/21	"LTB,RBB"	0.024	05/07/21	3	0	N	0.288	0.341	0.84457478	1	05/08/21	bottom	9479	9530		dnf1/dnf2	A17	Late	11
852B	852	B	05/07/21	y	2	NA	3946	852_B_0018_cropped.tif	225	0.107	0.000475	0.143	0.924	0.917	852D	D	2.48E+08	3	5/14/21	JH	NA	5/13/21	3	0	N	0.278	0.278	1	1	5/14/21	even	9508	9567		dnf1/dnf2	A17	Late	11
852B	852	B	05/07/21	y	2	NA	3946	852_B_0018_cropped.tif	225	0.107	0.000475	0.143	0.924	0.917	852E	E	0	NA			NA	5/14/21	2	0	N	0.22	0.278	0.791366906	1	5/14/21	even	9513	9567		dnf1/dnf2	A17	Late	11
852C	852	C	05/08/21	y	3	NA	1370	852_C_0026_cropped.tif	411	0.177	0.00043	0.236	0.914	0.912	852A	A	2.13E+08	3	05/06/21	"LTB,RBB"	0.05	05/06/21	3	0	N	0.269	0.202	1.331683168	2	05/06/21	bottom	8977	9529		dnf1/dnf2	A17	Late	11
852C	852	C	05/08/21	y	3	NA	1370	852_C_0026_cropped.tif	411	0.177	0.00043	0.236	0.914	0.912	852B	B	1.90E+08	2	05/07/21	"LTB, RBB"	0.014	05/06/21	3	0	N	0.231	0.244	0.946721311	1	05/07/21	bottom	8990	9540		dnf1/dnf2	A17	Late	11
852C	852	C	05/08/21	y	3	NA	1370	852_C_0026_cropped.tif	411	0.177	0.00043	0.236	0.914	0.912	852C	C	3.16E+08	2	05/08/21	"LTB,RBB"	0.024	05/07/21	3	0	N	0.288	0.341	0.84457478	1	05/08/21	bottom	9479	9530		dnf1/dnf2	A17	Late	11
852C	852	C	05/08/21	y	3	NA	1370	852_C_0026_cropped.tif	411	0.177	0.00043	0.236	0.914	0.912	852D	D	2.48E+08	3	5/14/21	JH	NA	5/13/21	3	0	N	0.278	0.278	1	1	5/14/21	even	9508	9567		dnf1/dnf2	A17	Late	11
